https://github.com/substack/tape,2,0.65353,99,0,100,9,1.3,23,12,18,4.1,901
https://github.com/symfony/config,3,0.60263,120,0,164,14,1.1,52,0,0,0,5622
https://github.com/symfony/console,4,0.69535,126,0,329,15,2.2,51,1,3,1.0,19863
https://github.com/symfony/dependency-injection,3,0.67345,126,0,316,14,3.1,52,2,2,1.0,4705
https://github.com/symfony/event-dispatcher,2,0.58663,126,0,106,13,0.6,52,0,0,0,5811
https://github.com/substack/minimist,1,0.26642,92,10,15,7,0.2,3,0,2,0.0,0
https://github.com/symfony/finder,2,0.58862,126,0,123,13,0.4,52,0,0,0,5873
https://github.com/symfony/phpunit-bridge,3,0.6213,72,0,96,14,2.2,52,1,1,1.0,5494
https://github.com/substack/node-mkdirp,1,0.23728,122,60,9,6,0.0,2,1,2,1.0,0
https://github.com/symfony/filesystem,3,0.58592,110,0,120,14,0.6,52,0,0,0,5200
https://github.com/symfony/polyfill-mbstring,1,0.53981,63,0,24,11,0.3,5,1,1,2.0,2272
https://github.com/symfony/process,2,0.60241,126,0,159,12,0.6,52,0,0,0,7541
https://github.com/tapjs/node-tap,1,0.57607,119,2,89,8,0.5,30,17,33,0.8,740
https://github.com/tartley/colorama,1,0.52938,82,0,39,7,0.6,2,22,68,1.3,315
https://github.com/time-rs/time,1,0.604,75,0,18,8,5.9,22,20,25,5.7,205
https://github.com/symfony/yaml,1,0.60845,126,0,145,12,1.0,52,0,0,0,9840
https://github.com/tqdm/tqdm,1,0.66221,88,0,92,5,7.0,23,52,115,1.8,2892
https://github.com/typelevel/scalacheck,1,0.5781,166,0,120,9,2.4,3,59,81,1.8,41
https://github.com/tj/commander.js,2,0.65812,114,1,160,8,2.0,16,82,103,1.7,2026
https://github.com/unicode-rs/unicode-xid,1,0.28128,69,7,12,4,0.1,1,0,0,0,35
https://github.com/visionmedia/debug,3,0.60883,111,1,111,9,0.3,4,22,30,1.9,2910
https://github.com/urllib3/urllib3,4,0.73121,135,0,267,8,3.6,7,128,172,2.6,9753
https://github.com/symfony/polyfill-ctype,1,0.41258,33,0,9,6,0.2,6,0,0,0,1343
https://github.com/xojs/xo,2,0.6067,66,0,69,7,1.8,26,11,25,1.6,1231
https://github.com/visionmedia/expresso,2,0.31289,129,60,27,9,0.0,3,0,1,1.0,5
https://github.com/yiisoft/yii2-framework,2,0.58741,118,0,818,11,5.0,6,0,0,0,294
https://github.com/yaml/pyyaml,1,0.53478,181,10,33,9,0.1,2,17,42,2.2,4073
https://github.com/lift/framework.git,2,0.50807,135,0,116,8,0.4,3,3,3,0.3,153
https://github.com/zloirock/core-js,1,0.68552,91,0,90,9,3.3,8,76,94,1.9,10677
https://github.com/JetBrains/kotlin,10,0.72634,124,2,536,1,208.8,19,254,322,1.4,11828
